id,run_id,round,alpha,attack_active,attacker_ids,selected_clients,aggregation_method,train_loss,val_accuracy,val_loss,val_f1,val_auc,test_accuracy,test_loss,test_f1,test_auc,oracle_accuracy,oracle_candidate_id,regret,cumulative_regret,round_time_s
497,exp3_SingleShotLLM_s2_722597,4,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,89.46,0.2824,0.9396,0.9333,88.95,0.2867,0.936,0.9322,91.8,C1,2.3400000000000034,17.200000000000003,537.9358837604523
498,exp3_SingleShotLLM_s2_722597,5,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,87.64,0.2902,0.9281,0.9392,87.48,0.2984,0.9264,0.9375,92.02,C1,4.3799999999999955,21.58,619.8493463993073
499,exp3_SingleShotLLM_s2_722597,6,1.0,0,[],"[1, 2, 3, 5, 7, 8, 9]",Krum,0.0,85.62,0.3189,0.9153,0.9348,85.29,0.3288,0.9123,0.9355,92.06,C1,6.439999999999998,28.019999999999996,517.0975708961487
500,exp3_SingleShotLLM_s2_722597,7,1.0,0,[],"[1, 2, 3, 5, 7, 8, 9]",Median,0.0,88.34,0.2737,0.9324,0.9417,88.34,0.2817,0.9319,0.9405,92.54,C1,4.200000000000003,32.22,620.3471083641052
501,exp3_SingleShotLLM_s2_722597,8,1.0,0,[],"[1, 2, 3, 5, 7, 8, 9]",Median,0.0,88.94,0.2603,0.9362,0.9437,88.71,0.2671,0.9343,0.9422,92.56,C1,3.6200000000000045,35.84,590.8324778079987
502,exp3_SingleShotLLM_s2_722597,9,1.0,0,[],"[1, 2, 3, 5, 7, 8, 9]",Median,0.0,89.9,0.2438,0.9421,0.9451,89.95,0.2511,0.942,0.9436,93.06,C1,3.1599999999999966,39.0,554.3536095619202
503,exp3_SingleShotLLM_s2_722597,10,1.0,0,[],"[1, 2, 3, 5, 7, 8, 9]",Krum,0.0,88.88,0.2558,0.9359,0.9398,88.95,0.2637,0.9357,0.9404,93.58,C1,4.700000000000003,43.7,552.0164005756378
514,exp3_SingleShotLLM_s3_911292,1,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,83.38,0.4624,0.9018,0.881,83.59,0.459,0.9021,0.8933,89.52,C1,6.140000000000001,6.140000000000001,507.13846373558044
515,exp3_SingleShotLLM_s3_911292,2,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,85.22,0.3994,0.9136,0.8989,85.95,0.3959,0.9173,0.9089,89.38,C1,4.159999999999997,10.299999999999997,525.048948764801
516,exp3_SingleShotLLM_s3_911292,3,100.0,0,[],"[0, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,85.86,0.3317,0.9172,0.9193,86.4,0.3313,0.9199,0.9237,90.58,C1,4.719999999999999,15.019999999999996,496.4767909049988
517,exp3_SingleShotLLM_s3_911292,4,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,0.0,90.66,0.3363,0.9473,0.9278,90.53,0.3382,0.9461,0.929,90.66,C1,0.0,15.019999999999996,547.7288942337036
518,exp3_SingleShotLLM_s3_911292,5,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,88.2,0.2946,0.9317,0.935,88.06,0.2988,0.9303,0.9338,92.26,C1,4.060000000000002,19.08,531.9033620357513
519,exp3_SingleShotLLM_s3_911292,6,1.0,0,[],"[0, 1, 3, 4, 5, 8, 9]",Median,0.0,90.36,0.233,0.9451,0.9376,90.67,0.2382,0.9466,0.938,93.04,C1,2.680000000000007,21.760000000000005,473.39500546455383
520,exp3_SingleShotLLM_s3_911292,7,1.0,0,[],"[0, 1, 3, 4, 5, 8, 9]",TrimmedMean,0.0,89.94,0.2463,0.9425,0.9404,90.23,0.2535,0.9438,0.9395,92.66,C1,2.719999999999999,24.480000000000004,546.6948249340057
521,exp3_SingleShotLLM_s3_911292,8,1.0,0,[],"[0, 1, 3, 4, 5, 8, 9]",TrimmedMean,0.0,90.66,0.2314,0.9468,0.9422,90.67,0.2399,0.9465,0.9407,93.48,C1,2.8200000000000074,27.30000000000001,658.2790286540985
522,exp3_SingleShotLLM_s3_911292,9,1.0,0,[],"[0, 1, 3, 4, 5, 8, 9]",Median,0.0,91.58,0.2093,0.9525,0.9413,91.9,0.2164,0.954,0.94,93.34,C1,1.7600000000000051,29.060000000000016,574.7374818325043
523,exp3_SingleShotLLM_s3_911292,10,1.0,0,[],"[0, 1, 2, 3, 4, 5, 8, 9]",Median,0.0,94.02,0.193,0.9672,0.9425,94.0,0.1984,0.9669,0.9392,94.02,C6,0.0,29.060000000000016,609.7519810199738
526,exp3_SingleShotLLM_s2_127630,11,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,9.46,,0.0,0.0,10.0,,0.0,0.0,9.46,C0,0.0,125.33999999999999,73.42447090148926
527,exp3_SingleShotLLM_s2_127630,12,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,9.46,,0.0,0.0,10.0,,0.0,0.0,9.46,C0,0.0,125.33999999999999,71.239426612854
528,exp3_SingleShotLLM_s2_127630,13,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,9.46,,0.0,0.0,10.0,,0.0,0.0,9.46,C0,0.0,125.33999999999999,81.8564932346344
529,exp3_SingleShotLLM_s2_127630,14,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,9.46,,0.0,0.0,10.0,,0.0,0.0,9.46,C0,0.0,125.33999999999999,80.83290696144104
530,exp3_SingleShotLLM_s2_127630,15,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,9.46,,0.0,0.0,10.0,,0.0,0.0,9.46,C0,0.0,125.33999999999999,77.74741411209106
531,exp3_SingleShotLLM_s2_127630,16,0.2,1,"[3, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,9.46,,0.0,0.0,10.0,,0.0,0.0,9.46,C0,0.0,125.33999999999999,80.5210633277893
532,exp3_SingleShotLLM_s2_127630,17,0.2,1,"[3, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,9.46,,0.0,0.0,10.0,,0.0,0.0,9.46,C0,0.0,125.33999999999999,79.79435682296753
533,exp3_SingleShotLLM_s2_127630,18,0.2,1,"[3, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,9.46,,0.0,0.0,10.0,,0.0,0.0,9.46,C0,0.0,125.33999999999999,76.94038271903992
534,exp3_SingleShotLLM_s2_127630,19,0.2,1,"[3, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,9.46,,0.0,0.0,10.0,,0.0,0.0,9.46,C0,0.0,125.33999999999999,77.41330790519714
535,exp3_SingleShotLLM_s2_127630,20,0.2,1,"[3, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,9.46,,0.0,0.0,10.0,,0.0,0.0,9.46,C0,0.0,125.33999999999999,76.09813451766968
536,exp3_SingleShotLLM_s3_904966,11,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,91.52,0.2291,0.9522,0.9346,91.9,0.2348,0.9542,0.934,92.14,C0,0.6200000000000045,34.540000000000035,71.88324117660522
537,exp3_SingleShotLLM_s3_904966,12,0.2,0,[],"[0, 3, 4, 5, 8, 9]",FedAvg,0.0,87.36,0.3242,0.9262,0.9392,86.76,0.3375,0.9218,0.9373,91.62,C1,4.260000000000005,38.80000000000004,71.67097449302673
538,exp3_SingleShotLLM_s3_904966,13,0.2,0,[],"[0, 3, 4, 5, 8, 9]",Median,0.0,90.92,0.2423,0.9484,0.9384,90.67,0.2534,0.9466,0.9363,92.52,C1,1.5999999999999943,40.400000000000034,98.1260495185852
539,exp3_SingleShotLLM_s3_904966,14,0.2,0,[],"[0, 3, 4, 5, 8, 9]",Median,0.0,91.18,0.2298,0.95,0.9388,90.89,0.2406,0.948,0.9366,92.66,C1,1.4799999999999898,41.880000000000024,98.78235983848572
540,exp3_SingleShotLLM_s3_904966,15,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,0.0,92.68,0.1925,0.9594,0.9298,92.36,0.2048,0.9573,0.9278,92.92,C1,0.23999999999999488,42.12000000000002,100.9714195728302
541,exp3_SingleShotLLM_s3_904966,16,0.2,1,"[2, 3]","[0, 3, 4, 5, 7, 8, 9]",FedAvg,0.0,92.72,0.212,0.961,0.8985,92.6,0.2152,0.9601,0.9038,93.18,C6,0.46000000000000796,42.58000000000003,90.78137350082397
542,exp3_SingleShotLLM_s3_904966,17,0.2,1,"[2, 3]","[0, 4, 5, 7, 8, 9]",TrimmedMean,0.0,92.74,0.1941,0.9598,0.9269,92.92,0.2015,0.9605,0.9283,93.36,C5,0.6200000000000045,43.20000000000003,73.30778384208679
543,exp3_SingleShotLLM_s3_904966,18,0.2,1,"[2, 3]","[0, 4, 5, 7, 8, 9]",TrimmedMean,0.0,93.46,0.1989,0.9644,0.9206,93.58,0.2018,0.9648,0.924,93.46,C9,0.0,43.20000000000003,78.31321263313293
544,exp3_SingleShotLLM_s3_904966,19,0.2,1,"[2, 3]","[0, 4, 5, 7, 8, 9]",Median,0.0,93.5,0.1929,0.9648,0.9223,93.7,0.1956,0.9655,0.9256,93.5,C6,0.0,43.20000000000003,79.56515312194824
545,exp3_SingleShotLLM_s3_904966,20,0.2,1,"[2, 3]","[0, 4, 5, 7, 8, 9]",Median,0.0,93.44,0.1912,0.9645,0.9229,93.74,0.1941,0.9658,0.9256,93.44,C5,0.0,43.20000000000003,78.48794317245483
556,exp3_ReflectiveAgent_s2_643719,1,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,83.9,0.4907,0.9056,0.8779,84.25,0.4886,0.9068,0.8897,90.14,C6,6.239999999999995,6.239999999999995,68.27695894241333
557,exp3_ReflectiveAgent_s2_643719,2,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,85.12,0.3639,0.9128,0.9043,85.64,0.3627,0.9153,0.9118,89.9,C3,4.780000000000001,11.019999999999996,65.5146222114563
558,exp3_ReflectiveAgent_s2_643719,3,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,83.54,0.3835,0.9017,0.924,83.18,0.3869,0.8986,0.9264,89.76,C1,6.219999999999999,17.239999999999995,66.3005633354187
559,exp3_ReflectiveAgent_s2_643719,4,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,0.0,92.14,0.3086,0.9564,0.9331,92.51,0.3121,0.9582,0.9308,92.14,C1,0.0,17.239999999999995,66.94378566741943
560,exp3_ReflectiveAgent_s2_643719,5,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,0.0,92.0,0.2795,0.9552,0.9401,91.79,0.2846,0.9536,0.9361,92.0,C1,0.0,17.239999999999995,64.55276560783386
561,exp3_ReflectiveAgent_s2_643719,6,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,90.62,0.2579,0.9466,0.9428,90.35,0.266,0.9445,0.9389,92.12,C1,1.5,18.739999999999995,75.97658038139343
562,exp3_ReflectiveAgent_s2_643719,7,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,0.0,92.62,0.2547,0.9587,0.9447,92.31,0.26,0.9566,0.9399,92.62,C1,0.0,18.739999999999995,64.86774969100952
563,exp3_ReflectiveAgent_s2_643719,8,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,91.6,0.2202,0.9526,0.9455,91.74,0.2274,0.953,0.9418,93.3,C1,1.7000000000000028,20.439999999999998,66.42346668243408
564,exp3_ReflectiveAgent_s2_643719,9,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,90.94,0.2409,0.9485,0.9474,90.69,0.2501,0.9465,0.9426,92.2,C1,1.2600000000000051,21.700000000000003,65.51102328300476
565,exp3_ReflectiveAgent_s2_643719,10,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,90.92,0.2382,0.9483,0.9483,90.8,0.247,0.9472,0.9445,92.62,C1,1.7000000000000028,23.400000000000006,66.06193280220032
566,exp3_ReflectiveAgent_s2_643719,11,0.2,0,[],"[0, 1, 2, 3, 4, 5, 7, 8, 9]",TrimmedMean,0.0,92.06,0.2023,0.9554,0.9488,92.12,0.2103,0.9553,0.9449,92.92,C2,0.8599999999999994,24.260000000000005,70.50545811653137
567,exp3_ReflectiveAgent_s2_643719,12,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,0.0,93.02,0.1921,0.9611,0.9481,92.77,0.1989,0.9593,0.9443,93.02,C1,0.0,24.260000000000005,70.12380766868591
568,exp3_ReflectiveAgent_s2_643719,13,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,92.58,0.1936,0.9585,0.9461,92.34,0.2002,0.9567,0.9436,92.8,C1,0.21999999999999886,24.480000000000004,67.67086982727051
569,exp3_ReflectiveAgent_s2_643719,14,0.2,0,[],"[0, 2, 4, 5, 7, 8, 9]",TrimmedMean,0.0,91.38,0.2092,0.9513,0.9459,91.61,0.2173,0.9522,0.9434,92.94,C1,1.5600000000000023,26.040000000000006,65.33350539207458
570,exp3_ReflectiveAgent_s2_643719,15,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,92.6,0.1874,0.9587,0.9461,92.72,0.1939,0.9589,0.9433,92.6,C2,0.0,26.040000000000006,67.78134226799011
571,exp3_ReflectiveAgent_s2_643719,16,0.2,1,"[3, 8]","[0, 2, 4, 5, 7, 8, 9]",TrimmedMean,0.0,94.0,0.1662,0.9675,0.9389,93.89,0.1694,0.9667,0.9382,94.1,C1,0.09999999999999432,26.14,70.13403844833374
572,exp3_ReflectiveAgent_s2_643719,17,0.2,1,"[3, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,0.0,9.46,,0.0,0.0,10.0,,0.0,0.0,91.3,C2,81.84,107.98,68.09863424301147
573,exp3_ReflectiveAgent_s2_643719,18,0.2,1,"[3, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,9.46,,0.0,0.0,10.0,,0.0,0.0,9.46,C0,0.0,107.98,64.75465059280396
574,exp3_ReflectiveAgent_s2_643719,19,0.2,1,"[3, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,9.46,,0.0,0.0,10.0,,0.0,0.0,9.46,C0,0.0,107.98,64.27166628837585
575,exp3_ReflectiveAgent_s2_643719,20,0.2,1,"[3, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,0.0,9.46,,0.0,0.0,10.0,,0.0,0.0,9.46,C0,0.0,107.98,63.145172357559204
576,exp3_ReflectiveAgent_s3_987286,1,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,0.0,90.1,0.528,0.9453,0.8829,90.59,0.527,0.9476,0.8937,90.1,C1,0.0,0.0,66.96983337402344
577,exp3_ReflectiveAgent_s3_987286,2,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,0.0,88.16,0.4492,0.9327,0.8986,88.92,0.4474,0.9365,0.9088,88.16,C1,0.0,0.0,62.71094727516174
578,exp3_ReflectiveAgent_s3_987286,3,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,0.0,90.12,0.3456,0.9443,0.9167,90.49,0.3461,0.946,0.9225,90.12,C1,0.0,0.0,63.278637647628784
579,exp3_ReflectiveAgent_s3_987286,4,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,87.22,0.2978,0.9257,0.9284,87.61,0.2995,0.9275,0.9311,90.54,C1,3.3200000000000074,3.3200000000000074,65.47444987297058
580,exp3_ReflectiveAgent_s3_987286,5,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,0.0,85.68,0.3224,0.9156,0.9341,85.87,0.3262,0.9162,0.9354,90.96,C1,5.279999999999987,8.599999999999994,63.87881112098694
581,exp3_ReflectiveAgent_s3_987286,6,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,89.46,0.2824,0.9396,0.9362,89.43,0.2873,0.9389,0.9363,91.32,C1,1.8599999999999994,10.459999999999994,67.21514058113098
582,exp3_ReflectiveAgent_s3_987286,7,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,90.68,0.2333,0.9471,0.9385,90.8,0.2382,0.9474,0.938,92.64,C1,1.9599999999999937,12.419999999999987,65.85754680633545
583,exp3_ReflectiveAgent_s3_987286,8,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,0.0,88.16,0.2732,0.9314,0.9355,88.15,0.2804,0.9309,0.9359,93.02,C1,4.859999999999999,17.279999999999987,65.95054292678833
584,exp3_ReflectiveAgent_s3_987286,9,1.0,0,[],"[0, 1, 3, 4, 5, 8, 9]",TrimmedMean,0.0,90.16,0.2422,0.9438,0.9423,90.16,0.2495,0.9433,0.9413,92.8,C1,2.6400000000000006,19.919999999999987,68.64784526824951
585,exp3_ReflectiveAgent_s3_987286,10,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,91.46,0.2195,0.9518,0.9422,91.62,0.2259,0.9523,0.9402,93.04,C1,1.5800000000000125,21.5,66.7216260433197
586,exp3_ReflectiveAgent_s3_987286,11,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,91.48,0.2477,0.9519,0.943,91.6,0.2529,0.9523,0.9407,92.16,C1,0.6799999999999926,22.179999999999993,66.62429285049438
587,exp3_ReflectiveAgent_s3_987286,12,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,91.3,0.2424,0.9509,0.9411,91.67,0.2471,0.9527,0.9393,92.24,C1,0.9399999999999977,23.11999999999999,948.9440796375275
596,exp3_ReflectiveAgent_s3_78873,13,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,91.22,0.2336,0.9505,0.9313,91.22,0.2407,0.9501,0.9319,92.94,C3,1.7199999999999989,31.579999999999984,2186.244884490967
604,exp3_ReflectiveAgent_s3_807368,14,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,91.94,0.2101,0.9549,0.9295,91.88,0.2198,0.9542,0.9297,92.9,C1,0.960000000000008,34.39999999999998,68.92471432685852
605,exp3_ReflectiveAgent_s3_807368,15,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,0.0,93.24,0.175,0.963,0.9298,93.51,0.1807,0.9642,0.9309,93.24,C1,0.0,34.39999999999998,65.87961220741272
606,exp3_ReflectiveAgent_s3_807368,16,0.2,1,"[2, 3]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,93.28,0.1883,0.9641,0.9184,92.82,0.1903,0.9614,0.923,93.7,C9,0.4200000000000017,34.81999999999998,65.4582850933075
607,exp3_ReflectiveAgent_s3_807368,17,0.2,1,"[2, 3]","[0, 3, 4, 5, 7, 8, 9]",FedAvg,0.0,91.74,0.3167,0.9563,0.8987,91.32,0.3203,0.9539,0.9052,93.48,C5,1.740000000000009,36.55999999999999,65.47270488739014
608,exp3_ReflectiveAgent_s3_807368,18,0.2,1,"[2, 3]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,92.64,0.2119,0.9607,0.902,92.21,0.2142,0.9582,0.907,93.34,C5,0.7000000000000028,37.25999999999999,63.83781361579895
609,exp3_ReflectiveAgent_s3_807368,19,0.2,1,"[2, 3]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,0.0,92.3,0.2224,0.9591,0.9012,92.07,0.2233,0.9575,0.9079,93.2,C6,0.9000000000000057,38.16,66.0921721458435
610,exp3_ReflectiveAgent_s3_807368,20,0.2,1,"[2, 3]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,0.0,91.98,0.2633,0.9575,0.8931,91.62,0.262,0.9554,0.9022,93.24,C6,1.259999999999991,39.41999999999999,1807.7039833068848
